#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S004_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 260908
MEMORY_USAGE : 3.28 %
BATTERY_VOLTAGE : 4.1953
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 21/01/2025 15:25:18
CONNECTION_SYSTEM_DATE_TIME : 21/01/2025 15:24:53
CONNECTION_DEVICE_DATE_TIME : 21/01/2025 15:24:53
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
21/01/2025 08:58:48;0;8.75;2;0;0;0;0;0;0;2060.63;1.05;203;147;0.1059;0.1856;0.2467;0.3173;0.3502;0.3834;0.4760;0.6829;2069.40;1.85;0
21/01/2025 08:59:18;0;8.81;2;0;0;0;0;0;0;2148.64;1.10;203;146;0.1101;0.1926;0.2564;0.3303;0.3654;0.4006;0.4975;0.7133;2147.60;1.93;0
21/01/2025 08:59:48;0;8.81;2;0;0;0;0;0;0;2229.92;1.14;203;146;0.1140;0.1992;0.2653;0.3424;0.3794;0.4165;0.5171;0.7411;2220.80;2.01;0
21/01/2025 09:00:18;0;8.88;2;0;0;0;0;0;0;2298.76;1.17;203;148;0.1172;0.2048;0.2728;0.3525;0.3911;0.4298;0.5331;0.7636;2283.70;2.07;0
21/01/2025 09:00:48;0;8.88;2;0;0;0;0;0;0;2349.07;1.20;203;148;0.1195;0.2088;0.2783;0.3599;0.3997;0.4393;0.5447;0.7789;2330.83;2.11;0
21/01/2025 09:01:18;0;8.94;2;0;0;0;0;0;0;2380.29;1.21;203;148;0.1209;0.2114;0.2819;0.3644;0.4050;0.4450;0.5514;0.7873;2361.46;2.13;0
21/01/2025 09:01:48;0;8.94;2;0;0;0;0;0;0;2396.36;1.21;203;148;0.1217;0.2127;0.2834;0.3664;0.4077;0.4478;0.5544;0.7906;2376.47;2.14;0
21/01/2025 09:02:18;0;8.94;2;0;0;0;0;0;0;2402.88;1.21;203;147;0.1219;0.2132;0.2840;0.3673;0.4087;0.4489;0.5552;0.7906;2383.73;2.15;0
21/01/2025 09:02:48;0;9.00;2;0;0;0;0;0;0;2403.62;1.20;203;147;0.1218;0.2130;0.2838;0.3671;0.4088;0.4489;0.5549;0.7890;2383.40;2.14;0
21/01/2025 09:03:18;0;9.00;2;0;0;0;0;0;0;2401.92;1.20;203;147;0.1216;0.2126;0.2833;0.3665;0.4084;0.4487;0.5542;0.7869;2380.12;2.14;0
